episode,cue_index,turn_index,start,end,speaker,dialogue,confidence,basis,notes,language,english_subtitle,speaker_candidates
S01E07,630,1,"00:44:31,633","00:44:33,194",LESTAT DE LIONCOURT,Rats.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.00; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC | TOM ANDERSON
S01E07,631,1,"00:44:33,199","00:44:37,404",DANIEL MOLLOY,"Big fuckin' rats, the size of Kevin Durant's sneakers.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.04; no episode audio used,English,,TOM ANDERSON | LOUIS DE POINTE DU LAC | LESTAT DE LIONCOURT
S01E07,632,1,"00:44:37,409","00:44:39,885",LOUIS DE POINTE DU LAC,Enough blood in them to bring back the dead.,uncertain,best contextual candidate from text-only sources,recognition_margin=1.75; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | TOM ANDERSON
S01E07,633,1,"00:44:39,890","00:44:44,095",DANIEL MOLLOY,Especially one in a trunk with locks on the inside.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.18; no episode audio used,English,,LOUIS DE POINTE DU LAC | LESTAT DE LIONCOURT | TOM ANDERSON
S01E07,634,1,"00:44:45,156","00:44:47,153",LESTAT DE LIONCOURT,"You knew it, Louis.",uncertain,best contextual candidate from text-only sources,recognition_margin=1.70; no episode audio used,English,,DANIEL MOLLOY | TOM ANDERSON | CLAUDIA
S01E07,635,1,"00:44:47,158","00:44:49,111",LOUIS DE POINTE DU LAC,You had to.,high,direct-address response context,,English,,
S01E07,636,1,"00:44:49,116","00:44:50,896",LESTAT DE LIONCOURT,The biggest rat-eater of them all.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.22; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC | TOM ANDERSON
S01E07,637,1,"00:44:50,901","00:44:52,550",DANIEL MOLLOY,This session is over.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.41; no episode audio used,English,,LOUIS DE POINTE DU LAC | LESTAT DE LIONCOURT | TOM ANDERSON
S01E07,638,1,"00:44:57,081","00:45:00,209",LOUIS DE POINTE DU LAC,How many days in the Islamic year?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.92; no episode audio used,English,,LESTAT DE LIONCOURT | DANIEL MOLLOY | TOM ANDERSON
S01E07,639,1,"00:45:00,214","00:45:03,125",LESTAT DE LIONCOURT,How many names are there for Allah?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.29; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC | TOM ANDERSON
S01E07,640,1,"00:45:03,130","00:45:06,520",DANIEL MOLLOY,"355, and 99.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.10; no episode audio used,English,,TOM ANDERSON | LOUIS DE POINTE DU LAC | CLAUDIA
S01E07,641,1,"00:45:06,525","00:45:10,730",DANIEL MOLLOY,"Why does a 200-pound bouncer pass out after he sucks him off,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.30; no episode audio used,English,,LESTAT DE LIONCOURT | LOUIS DE POINTE DU LAC | TOM ANDERSON
S01E07,642,1,"00:45:11,486","00:45:15,311",LESTAT DE LIONCOURT,"and you, a wet T-shirt away from 130, doesn't even blink?",uncertain,best contextual candidate from text-only sources,recognition_margin=0.56; no episode audio used,English,,TOM ANDERSON | DANIEL MOLLOY | LOUIS DE POINTE DU LAC
S01E07,643,1,"00:45:15,316","00:45:16,617",LOUIS DE POINTE DU LAC,I couldn't burn him.,uncertain,best contextual candidate from text-only sources,recognition_margin=1.06; no episode audio used,English,,DANIEL MOLLOY | TOM ANDERSON | CLAUDIA
S01E07,644,1,"00:45:16,622","00:45:17,836",LOUIS DE POINTE DU LAC,But Claudia could.,uncertain,best contextual candidate from text-only sources,recognition_margin=1.82; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | TOM ANDERSON
S01E07,645,1,"00:45:17,841","00:45:19,098",LOUIS DE POINTE DU LAC,"No, she couldn't.",uncertain,best contextual candidate from text-only sources,recognition_margin=1.84; no episode audio used,English,,LESTAT DE LIONCOURT | DANIEL MOLLOY | TOM ANDERSON
S01E07,646,1,"00:45:19,103","00:45:21,317",DANIEL MOLLOY,She stuck a pen in his neck.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.01; no episode audio used,English,,LESTAT DE LIONCOURT | TOM ANDERSON | LOUIS DE POINTE DU LAC
S01E07,647,1,"00:45:21,322","00:45:25,321",LOUIS DE POINTE DU LAC,She recorded his last words in his own blood.,uncertain,best contextual candidate from text-only sources,recognition_margin=1.27; no episode audio used,English,,LESTAT DE LIONCOURT | DANIEL MOLLOY | TOM ANDERSON
S01E07,648,1,"00:45:25,326","00:45:27,410",DANIEL MOLLOY,The girl did not have a fuckin' problem,uncertain,best contextual candidate from text-only sources,recognition_margin=0.35; no episode audio used,English,,LOUIS DE POINTE DU LAC | LESTAT DE LIONCOURT | TOM ANDERSON
S01E07,649,1,"00:45:27,415","00:45:29,282",DANIEL MOLLOY,"tossing him on the grill, okay?",uncertain,best contextual candidate from text-only sources,recognition_margin=0.35; no episode audio used,English,,LOUIS DE POINTE DU LAC | LESTAT DE LIONCOURT | TOM ANDERSON
S01E07,650,1,"00:45:29,287","00:45:30,500",LOUIS DE POINTE DU LAC,The sun's comin' up.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.76; no episode audio used,English,,LESTAT DE LIONCOURT | TOM ANDERSON | DANIEL MOLLOY
S01E07,650,2,"00:45:29,287","00:45:30,500",LESTAT DE LIONCOURT,No.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.35; no episode audio used,English,,LOUIS DE POINTE DU LAC | DANIEL MOLLOY | TOM ANDERSON
S01E07,651,1,"00:45:30,505","00:45:31,719",DANIEL MOLLOY,We have to burn him.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.05; no episode audio used,English,,LOUIS DE POINTE DU LAC | LESTAT DE LIONCOURT | TOM ANDERSON
S01E07,651,2,"00:45:30,505","00:45:31,719",LOUIS DE POINTE DU LAC,No.,uncertain,best contextual candidate from text-only sources,recognition_margin=1.05; no episode audio used,English,,LESTAT DE LIONCOURT | DANIEL MOLLOY | TOM ANDERSON
S01E07,652,1,"00:45:31,724","00:45:33,068",LOUIS DE POINTE DU LAC,It's the only way we'll know!,uncertain,best contextual candidate from text-only sources,recognition_margin=0.09; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | TOM ANDERSON
S01E07,653,1,"00:45:33,073","00:45:35,810",LOUIS DE POINTE DU LAC,No!,uncertain,best contextual candidate from text-only sources,recognition_margin=1.05; no episode audio used,English,,LESTAT DE LIONCOURT | DANIEL MOLLOY | TOM ANDERSON
S01E07,654,1,"00:45:35,815","00:45:37,682",LOUIS DE POINTE DU LAC,I said no!,uncertain,best contextual candidate from text-only sources,recognition_margin=0.54; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | TOM ANDERSON
S01E07,655,1,"00:45:37,687","00:45:39,379",LESTAT DE LIONCOURT,"Was it raining, Louis?",uncertain,best contextual candidate from text-only sources,recognition_margin=1.41; no episode audio used,English,,DANIEL MOLLOY | TOM ANDERSON | CLAUDIA
S01E07,656,1,"00:45:39,384","00:45:40,902",LOUIS DE POINTE DU LAC,She couldn't burn him.,high,direct-address response context,,English,,
S01E07,657,1,"00:45:40,907","00:45:42,978",LESTAT DE LIONCOURT,You cursed her into the darkness.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.20; no episode audio used,English,,LOUIS DE POINTE DU LAC | DANIEL MOLLOY | TOM ANDERSON
S01E07,658,1,"00:45:42,983","00:45:46,821",LOUIS DE POINTE DU LAC,"You chose Lestat over her, time and time again.",uncertain,best contextual candidate from text-only sources,recognition_margin=1.66; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | TOM ANDERSON
S01E07,659,1,"00:45:46,826","00:45:48,606",LESTAT DE LIONCOURT,"You don't need a memoir, Louis.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.78; no episode audio used,English,,DANIEL MOLLOY | TOM ANDERSON | CLAUDIA
S01E07,660,1,"00:45:48,611","00:45:50,477",LOUIS DE POINTE DU LAC,You need a hundred sessions of EMDR.,high,direct-address response context,,English,,
S01E07,661,1,"00:45:50,482","00:45:52,132",LOUIS DE POINTE DU LAC,"You know, the shit they put soldiers through",uncertain,best contextual candidate from text-only sources,recognition_margin=0.01; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | TOM ANDERSON
S01E07,662,1,"00:45:52,136","00:45:53,524",LOUIS DE POINTE DU LAC,when they see one of their platoon buddies,uncertain,best contextual candidate from text-only sources,recognition_margin=0.01; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | TOM ANDERSON
S01E07,663,1,"00:45:53,528","00:45:54,742",LOUIS DE POINTE DU LAC,get blown up in front of them?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.01; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | TOM ANDERSON
S01E07,664,1,"00:45:54,747","00:45:56,265",DANIEL MOLLOY,You've only heard half the story.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.65; no episode audio used,English,,LESTAT DE LIONCOURT | LOUIS DE POINTE DU LAC | TOM ANDERSON
S01E07,665,1,"00:45:56,270","00:45:57,284",LOUIS DE POINTE DU LAC,Stop.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.64; no episode audio used,English,,LESTAT DE LIONCOURT | DANIEL MOLLOY | TOM ANDERSON
S01E07,666,1,"00:45:57,289","00:45:58,920",LESTAT DE LIONCOURT,"144 years of life,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.10; no episode audio used,English,,LOUIS DE POINTE DU LAC | DANIEL MOLLOY | TOM ANDERSON
S01E07,667,1,"00:45:58,925","00:46:01,270",LESTAT DE LIONCOURT,"and you're still Louis the Pimp,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.10; no episode audio used,English,,LOUIS DE POINTE DU LAC | DANIEL MOLLOY | TOM ANDERSON
S01E07,668,1,"00:46:01,275","00:46:03,664",LESTAT DE LIONCOURT,paying a whore to sit in a room and talk with you.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.10; no episode audio used,English,,LOUIS DE POINTE DU LAC | DANIEL MOLLOY | TOM ANDERSON
S01E07,669,1,"00:46:03,669","00:46:05,766",LOUIS DE POINTE DU LAC,'Cause why? You got some story,uncertain,best contextual candidate from text-only sources,recognition_margin=0.55; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | TOM ANDERSON
S01E07,670,1,"00:46:05,771","00:46:07,768",LOUIS DE POINTE DU LAC,you wanna tell the whole world about yourself?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.55; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | TOM ANDERSON
S01E07,671,1,"00:46:07,773","00:46:09,118",LESTAT DE LIONCOURT,"When you hear it, you'll be ashamed,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.18; no episode audio used,English,,DANIEL MOLLOY | TOM ANDERSON | LOUIS DE POINTE DU LAC
S01E07,672,1,"00:46:09,122","00:46:10,498",LESTAT DE LIONCOURT,ashamed of what you say to him now.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.18; no episode audio used,English,,DANIEL MOLLOY | TOM ANDERSON | LOUIS DE POINTE DU LAC
S01E07,673,1,"00:46:10,502","00:46:11,890",LOUIS DE POINTE DU LAC,"Please stop, Rashid.",uncertain,best contextual candidate from text-only sources,recognition_margin=1.00; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | TOM ANDERSON
S01E07,674,1,"00:46:11,895","00:46:13,948",DANIEL MOLLOY,Ten million dollars. That's my whore number.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.61; no episode audio used,English,,LOUIS DE POINTE DU LAC | LESTAT DE LIONCOURT | TOM ANDERSON
S01E07,675,1,"00:46:13,953","00:46:15,502",LOUIS DE POINTE DU LAC,Career's been over for years.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.30; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | TOM ANDERSON
S01E07,676,1,"00:46:15,507","00:46:16,582",LESTAT DE LIONCOURT,Legacy?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.00; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC | TOM ANDERSON
S01E07,677,1,"00:46:16,587","00:46:19,349",DANIEL MOLLOY,That's for board members and assholes in loafers.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.65; no episode audio used,English,,LOUIS DE POINTE DU LAC | TOM ANDERSON | CLAUDIA
S01E07,678,1,"00:46:19,354","00:46:21,378",LESTAT DE LIONCOURT,"My daughters aren't even speaking to me anymore,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.08; no episode audio used,English,,LOUIS DE POINTE DU LAC | DANIEL MOLLOY | TOM ANDERSON
S01E07,679,1,"00:46:21,382","00:46:23,292",LESTAT DE LIONCOURT,so at least I can leave them some cash.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.08; no episode audio used,English,,LOUIS DE POINTE DU LAC | DANIEL MOLLOY | TOM ANDERSON
S01E07,680,1,"00:46:23,297","00:46:25,817",LOUIS DE POINTE DU LAC,But an honest reckoning? No.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.32; no episode audio used,English,,LESTAT DE LIONCOURT | DANIEL MOLLOY | TOM ANDERSON
S01E07,681,1,"00:46:25,822","00:46:29,242",LOUIS DE POINTE DU LAC,This is the same shit that happened in San Francisco.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.82; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | TOM ANDERSON
S01E07,682,1,"00:46:29,247","00:46:31,026",DANIEL MOLLOY,Not exactly.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.34; no episode audio used,English,,LOUIS DE POINTE DU LAC | LESTAT DE LIONCOURT | TOM ANDERSON
S01E07,683,1,"00:46:31,031","00:46:33,520",LESTAT DE LIONCOURT,"How is it any different, Louis?",uncertain,best contextual candidate from text-only sources,recognition_margin=0.95; no episode audio used,English,,DANIEL MOLLOY | TOM ANDERSON | CLAUDIA
S01E07,684,1,"00:46:33,525","00:46:35,827",LOUIS DE POINTE DU LAC,"This time, I won't save your life.",high,direct-address response context,,English,,
S01E07,685,1,"00:46:37,790","00:46:40,788",LESTAT DE LIONCOURT,Louis can sometimes act out.,uncertain,best contextual candidate from text-only sources,recognition_margin=1.52; no episode audio used,English,,LOUIS DE POINTE DU LAC | DANIEL MOLLOY | TOM ANDERSON
S01E07,686,1,"00:46:40,793","00:46:44,052",LOUIS DE POINTE DU LAC,"I protect him from himself, always have.",uncertain,best contextual candidate from text-only sources,recognition_margin=1.10; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | TOM ANDERSON
S01E07,687,1,"00:46:44,057","00:46:46,707",LOUIS DE POINTE DU LAC,Stopped him that night in San Francisco.,uncertain,best contextual candidate from text-only sources,recognition_margin=1.09; no episode audio used,English,,LESTAT DE LIONCOURT | DANIEL MOLLOY | TOM ANDERSON
S01E07,688,1,"00:46:48,888","00:46:51,190",LOUIS DE POINTE DU LAC,You were there.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.44; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | TOM ANDERSON
S01E07,689,1,"00:46:51,195","00:46:53,932",LOUIS DE POINTE DU LAC,"You don't remember, do you?",uncertain,best contextual candidate from text-only sources,recognition_margin=1.12; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | TOM ANDERSON
S01E07,690,1,"00:46:53,937","00:46:57,849",LOUIS DE POINTE DU LAC,"No, I don't remember.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.13; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | TOM ANDERSON
S01E07,691,1,"00:46:57,854","00:47:01,940",DANIEL MOLLOY,What was that you said about memory?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.44; no episode audio used,English,,LOUIS DE POINTE DU LAC | LESTAT DE LIONCOURT | TOM ANDERSON
S01E07,692,1,"00:47:01,945","00:47:04,682",LESTAT DE LIONCOURT,"""A monster"", was it?",uncertain,best contextual candidate from text-only sources,recognition_margin=0.05; no episode audio used,English,,LOUIS DE POINTE DU LAC | TOM ANDERSON | CLAUDIA
S01E07,693,1,"00:47:04,687","00:47:06,945",LOUIS DE POINTE DU LAC,But I saw you standing in the sun.,uncertain,best contextual candidate from text-only sources,recognition_margin=1.34; no episode audio used,English,,DANIEL MOLLOY | TOM ANDERSON | CLAUDIA
S01E07,694,1,"00:47:06,950","00:47:10,644",LOUIS DE POINTE DU LAC,"As we age, the sun loses its power over us.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.64; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | TOM ANDERSON
S01E07,695,1,"00:47:10,649","00:47:14,854",LOUIS DE POINTE DU LAC,What's a mediocre star to a 514-year-old vampire?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.07; no episode audio used,English,,DANIEL MOLLOY | TOM ANDERSON | LESTAT DE LIONCOURT
